gene_ID	gene_length	longest_CDS_transcript_length
ENSMUSG00000012520	4902.0	3013
ENSMUSG00000078153	836.0	837
ENSMUSG00000035828	3540.0	2427
ENSMUSG00000034566	4273.0	682
ENSMUSG00000055471	735655.0	5454
ENSMUSG00000035910	154702.0	6634
ENSMUSG00000021745	688509.0	9213
ENSMUSG00000035551	17455.0	2864
ENSMUSG00000048852	87570.0	5264
ENSMUSG00000035455	21531.0	2974
ENSMUSG00000001794	11875.0	1600
ENSMUSG00000099545	548.0	549
ENSMUSG00000031344	17424.0	4943
ENSMUSG00000100234	548.0	549
ENSMUSG00000025939	78699.0	2181
ENSMUSG00000078920	20387.0	1773
ENSMUSG00000019054	12959.0	948
ENSMUSG00000101163	548.0	549
ENSMUSG00000108793	18669.0	304
ENSMUSG00000000983	2333.0	534
ENSMUSG00000015355	23249.0	1186
ENSMUSG00000001819	3289.0	2483
ENSMUSG00000099518	548.0	549
ENSMUSG00000049128	2833.0	1922
ENSMUSG00000030513	188652.0	4405
ENSMUSG00000037720	30896.0	6247
ENSMUSG00000006403	10216.0	4389
ENSMUSG00000099420	548.0	549
ENSMUSG00000040328	156498.0	1990
ENSMUSG00000029287	183059.0	6087
ENSMUSG00000101972	410.0	411
ENSMUSG00000051748	5702.0	434
ENSMUSG00000053896	34050.0	1339
ENSMUSG00000037419	27517.0	4470
ENSMUSG00000031481	87977.0	2672
ENSMUSG00000066009	29323.0	2798
ENSMUSG00000021314	202716.0	3367
ENSMUSG00000069309	392.0	393
ENSMUSG00000062825	2852.0	1952
ENSMUSG00000047511	4892.0	4237
ENSMUSG00000048897	69359.0	5871
ENSMUSG00000021144	38928.0	2826
ENSMUSG00000015937	62742.0	2046
ENSMUSG00000011263	33431.0	4016
ENSMUSG00000067724	24445.0	3475
ENSMUSG00000024812	130525.0	4920
ENSMUSG00000069893	33248.0	3863
ENSMUSG00000044017	107849.0	5163
ENSMUSG00000020870	1251.0	1252
ENSMUSG00000005836	33571.0	3234
ENSMUSG00000038696	218179.0	3111
ENSMUSG00000078796	34520.0	4879
ENSMUSG00000030745	30141.0	2499
ENSMUSG00000057667	3881.0	3188
ENSMUSG00000031631	43819.0	4619
ENSMUSG00000110439	3874.0	861
ENSMUSG00000052013	33355.0	3251
ENSMUSG00000096658	16992.0	3646
ENSMUSG00000090894	7739.0	1721
ENSMUSG00000053914	37934.0	2695
ENSMUSG00000046856	31852.0	1940
ENSMUSG00000045613	140330.0	5676
ENSMUSG00000022390	51203.0	5740
ENSMUSG00000048978	18462.0	2222
ENSMUSG00000025880	28406.0	4278
ENSMUSG00000036463	1405.0	1406
ENSMUSG00000052920	1197482.0	3914
ENSMUSG00000048065	9577.0	2772
ENSMUSG00000034109	81865.0	5546
ENSMUSG00000091255	5208.0	1603
ENSMUSG00000010358	10291.0	1362
ENSMUSG00000022831	28229.0	2016
ENSMUSG00000069308	1752.0	621
ENSMUSG00000027905	9304.0	2905
ENSMUSG00000070345	42378.0	4158
ENSMUSG00000027742	35362.0	3182
ENSMUSG00000095452	2442.0	1344
ENSMUSG00000048411	4135.0	2887
ENSMUSG00000046806	6289.0	3681
ENSMUSG00000009905	39268.0	5518
ENSMUSG00000021687	84547.0	4259
ENSMUSG00000038204	8281.0	2327
ENSMUSG00000039298	193587.0	11847
ENSMUSG00000090675	24419.0	2620
ENSMUSG00000026220	29236.0	3207
ENSMUSG00000002266	25181.0	7693
ENSMUSG00000059142	20437.0	6618
ENSMUSG00000028626	15937.0	2924
ENSMUSG00000055933	14819.0	807
ENSMUSG00000021109	46155.0	4724
ENSMUSG00000071644	11438.0	1864
ENSMUSG00000038384	26436.0	8857
ENSMUSG00000051611	7783.0	3558
ENSMUSG00000026331	69263.0	2747
ENSMUSG00000057072	6303.0	443
ENSMUSG00000036391	71370.0	6581
ENSMUSG00000079710	45750.0	2253
ENSMUSG00000044122	12371.0	1359
ENSMUSG00000036528	153376.0	3827
ENSMUSG00000057137	11800.0	2614
ENSMUSG00000025370	128338.0	3539
ENSMUSG00000043164	30302.0	716
ENSMUSG00000060613	33980.0	1717
ENSMUSG00000022391	41282.0	3033
ENSMUSG00000036552	48836.0	2535
ENSMUSG00000038888	6282.0	2475
ENSMUSG00000008682	2323.0	855
ENSMUSG00000039067	8083.0	1581
ENSMUSG00000100608	32108.0	931
ENSMUSG00000095664	29031.0	11925
ENSMUSG00000072188	4822.0	1215
ENSMUSG00000031347	4879.0	1286
ENSMUSG00000045019	28636.0	2429
ENSMUSG00000057497	4412.0	1643
ENSMUSG00000026816	17440.0	2739
ENSMUSG00000033379	3007.0	1000
ENSMUSG00000060671	24027.0	5705
ENSMUSG00000091897	4048.0	1162
ENSMUSG00000094112	15645.0	2053
ENSMUSG00000039159	93250.0	4657
ENSMUSG00000019831	55095.0	2719
ENSMUSG00000035305	348974.0	5762
ENSMUSG00000021609	41925.0	3456
ENSMUSG00000047330	3270.0	2657
ENSMUSG00000041632	70776.0	1849
ENSMUSG00000099762	4820.0	1212
ENSMUSG00000033948	111888.0	5582
ENSMUSG00000028298	13591.0	707
ENSMUSG00000028100	2495.0	2108
ENSMUSG00000042079	25298.0	2401
ENSMUSG00000025380	6634.0	1713
ENSMUSG00000029658	83215.0	2574
ENSMUSG00000022420	16396.0	1472
ENSMUSG00000026726	215475.0	11262
ENSMUSG00000020745	50721.0	5803
ENSMUSG00000072889	46383.0	3712
ENSMUSG00000036585	90731.0	3983
ENSMUSG00000001823	2692.0	2534
ENSMUSG00000052331	281047.0	6192
ENSMUSG00000020564	225492.0	3548
ENSMUSG00000034908	17401.0	4248
ENSMUSG00000035367	8900.0	4212
ENSMUSG00000079324	91981.0	3645
ENSMUSG00000116780	14548.0	712
ENSMUSG00000017607	23628.0	4755
ENSMUSG00000069307	3585.0	2015
ENSMUSG00000074268	11659.0	3715
ENSMUSG00000096878	4745.0	1141
ENSMUSG00000025876	56607.0	3995
ENSMUSG00000026818	7608.0	2063
ENSMUSG00000079657	6969.0	1575
ENSMUSG00000042195	46616.0	2558
ENSMUSG00000050368	3181.0	1816
ENSMUSG00000070933	4800.0	1194
ENSMUSG00000028101	9686.0	2931
ENSMUSG00000079707	14336.0	720
ENSMUSG00000020651	40142.0	3075
ENSMUSG00000070644	16764.0	2297
ENSMUSG00000042499	7459.0	1111
ENSMUSG00000078597	27410.0	2395
ENSMUSG00000036452	774750.0	7898
ENSMUSG00000021546	12201.0	2970
ENSMUSG00000069720	4773.0	1169
ENSMUSG00000000378	49857.0	1858
ENSMUSG00000028430	10028.0	4599
ENSMUSG00000032492	25060.0	2307
ENSMUSG00000096861	16645.0	3015
ENSMUSG00000116895	12273.0	1684
ENSMUSG00000032314	57735.0	1392
ENSMUSG00000001750	11083.0	3041
ENSMUSG00000106445	4766.0	1167
ENSMUSG00000114046	30722.0	445
ENSMUSG00000094151	8121.0	1761
ENSMUSG00000050953	25183.0	3182
ENSMUSG00000031482	23046.0	3430
ENSMUSG00000066071	33769.0	2422
ENSMUSG00000006490	6611.0	942
ENSMUSG00000015312	2131.0	1284
ENSMUSG00000040433	70061.0	7406
ENSMUSG00000116953	13104.0	1844
ENSMUSG00000060565	10054.0	3441
ENSMUSG00000044309	8464.0	2060
ENSMUSG00000021113	24485.0	6275
ENSMUSG00000058057	5446.0	1652
ENSMUSG00000064284	4725.0	997
ENSMUSG00000026020	34073.0	9507
ENSMUSG00000026784	44744.0	1642
ENSMUSG00000052374	71334.0	3013
ENSMUSG00000002660	5883.0	983
ENSMUSG00000032278	73375.0	3566
ENSMUSG00000024653	4322.0	476
ENSMUSG00000037408	37144.0	4547
ENSMUSG00000001739	9242.0	1902
ENSMUSG00000030500	49113.0	4137
ENSMUSG00000024085	154374.0	6991
ENSMUSG00000055561	59266.0	4785
ENSMUSG00000048939	146881.0	4598
ENSMUSG00000048458	16243.0	4701
ENSMUSG00000023988	12161.0	3854
ENSMUSG00000055817	115353.0	3287
ENSMUSG00000002661	1983.0	917
ENSMUSG00000095351	618.0	378
ENSMUSG00000002797	10370.0	3960
ENSMUSG00000027035	252841.0	7038
ENSMUSG00000095773	24106.0	3723
ENSMUSG00000019809	29300.0	2129
ENSMUSG00000095682	599.0	359
ENSMUSG00000038902	44759.0	6399
ENSMUSG00000025787	32835.0	2785
ENSMUSG00000047884	4866.0	1476
ENSMUSG00000022841	9431.0	2937
ENSMUSG00000059741	27937.0	937
ENSMUSG00000030230	51784.0	2271
ENSMUSG00000020064	74068.0	3914
ENSMUSG00000095101	1461.0	1462
ENSMUSG00000018585	14598.0	541
ENSMUSG00000061603	456216.0	14847
ENSMUSG00000018574	5228.0	2168
ENSMUSG00000094648	548.0	549
ENSMUSG00000061079	34177.0	3003
ENSMUSG00000070908	2849.0	2850
ENSMUSG00000100713	572.0	573
ENSMUSG00000034165	94640.0	2113
ENSMUSG00000064023	6249.0	1322
ENSMUSG00000028116	28809.0	1181
ENSMUSG00000089873	3979.0	984
ENSMUSG00000096770	11606.0	3717
ENSMUSG00000100549	572.0	573
ENSMUSG00000050192	17570.0	5027
ENSMUSG00000053390	12328.0	3118
ENSMUSG00000101252	569.0	570
ENSMUSG00000096682	569.0	570
ENSMUSG00000021361	6294.0	914
ENSMUSG00000000759	57971.0	3797
ENSMUSG00000026029	52129.0	2585
ENSMUSG00000070904	560.0	561
ENSMUSG00000042659	12246.0	3905
ENSMUSG00000044737	5118.0	1271
ENSMUSG00000095498	569.0	570
ENSMUSG00000075610	5486.0	2043
ENSMUSG00000040260	108321.0	3646
ENSMUSG00000101113	3653.0	553
ENSMUSG00000066828	18107.0	3081
ENSMUSG00000054474	16273.0	2077
ENSMUSG00000061461	11457.0	1231
ENSMUSG00000044430	4688.0	1115
ENSMUSG00000041791	1526.0	1222
ENSMUSG00000002664	561.0	474
ENSMUSG00000029817	20109.0	2090
ENSMUSG00000021902	13628.0	2084
ENSMUSG00000025786	47045.0	6987
ENSMUSG00000076604	37.0	38
ENSMUSG00000094248	479.0	480
ENSMUSG00000025384	9709.0	3193
ENSMUSG00000022438	83645.0	3784
ENSMUSG00000000976	30058.0	5614
ENSMUSG00000026181	30895.0	4922
ENSMUSG00000109739	9644.0	1179
ENSMUSG00000067616	4659.0	1312
ENSMUSG00000019726	188406.0	13181
ENSMUSG00000001763	24337.0	1994
ENSMUSG00000045364	663.0	664
ENSMUSG00000007670	10471.0	3978
ENSMUSG00000027712	26971.0	1731
ENSMUSG00000034993	7485.0	2766
ENSMUSG00000000416	148365.0	5462
ENSMUSG00000076606	37.0	38
ENSMUSG00000076605	42.0	39
ENSMUSG00000037944	10881.0	1978
ENSMUSG00000071715	17779.0	1464
ENSMUSG00000022231	451531.0	10809
ENSMUSG00000024947	5912.0	2975
ENSMUSG00000019808	10482.0	1466
ENSMUSG00000055296	80514.0	15981
ENSMUSG00000046922	2308.0	1786
ENSMUSG00000026083	57569.0	7797
ENSMUSG00000026686	159504.0	3347
ENSMUSG00000001313	6854.0	1394
ENSMUSG00000057880	108139.0	4636
ENSMUSG00000031349	39957.0	2168
ENSMUSG00000076608	41.0	38
ENSMUSG00000003382	14749.0	5309
ENSMUSG00000099655	2101.0	1373
ENSMUSG00000025227	34131.0	2278
ENSMUSG00000037935	21970.0	2919
ENSMUSG00000069306	401.0	402
ENSMUSG00000029097	18867.0	3790
ENSMUSG00000054046	14967.0	1809
ENSMUSG00000003929	29536.0	6639
ENSMUSG00000030306	211959.0	8383
ENSMUSG00000069305	429.0	430
ENSMUSG00000030693	4375.0	1373
ENSMUSG00000092292	3786.0	1671
ENSMUSG00000018239	8622.0	1267
ENSMUSG00000050989	14274.0	3445
ENSMUSG00000024276	9981.0	5472
ENSMUSG00000076607	37.0	38
ENSMUSG00000059436	24932.0	1942
ENSMUSG00000047746	27007.0	5137
ENSMUSG00000066233	2379.0	1041
ENSMUSG00000050786	22308.0	2372
ENSMUSG00000031755	30974.0	3064
ENSMUSG00000091034	7544.0	522
ENSMUSG00000006024	19517.0	2517
ENSMUSG00000043289	342337.0	2670
ENSMUSG00000076609	531.0	532
ENSMUSG00000029279	55899.0	4745
ENSMUSG00000028393	10749.0	1247
ENSMUSG00000101528	26427.0	922
ENSMUSG00000054422	5196.0	553
ENSMUSG00000031966	42937.0	2532
ENSMUSG00000009907	32657.0	4633
ENSMUSG00000094784	5472.0	1404
ENSMUSG00000026082	77015.0	4262
ENSMUSG00000043207	39004.0	3429
ENSMUSG00000029060	14521.0	3642
ENSMUSG00000093789	31287.0	1501
ENSMUSG00000021010	823498.0	5879
ENSMUSG00000022306	449557.0	5791
ENSMUSG00000092111	22674.0	10210
ENSMUSG00000066232	38335.0	4763
ENSMUSG00000094570	26151.0	922
ENSMUSG00000021188	79224.0	9873
ENSMUSG00000096178	32015.0	844
ENSMUSG00000070643	42074.0	3693
ENSMUSG00000031757	1834.0	398
ENSMUSG00000093550	19422.0	555
ENSMUSG00000090634	8150.0	1764
ENSMUSG00000020888	11706.0	5037
ENSMUSG00000036526	127592.0	4107
ENSMUSG00000037336	11919.0	2868
ENSMUSG00000094777	481.0	482
ENSMUSG00000037578	44805.0	3321
ENSMUSG00000026003	32438.0	1916
ENSMUSG00000019564	27975.0	5361
ENSMUSG00000043342	2481.0	2136
ENSMUSG00000045004	24427.0	2526
ENSMUSG00000022205	15644.0	3372
ENSMUSG00000056487	8640.0	1800
ENSMUSG00000050014	12306.0	2325
ENSMUSG00000047115	22800.0	2730
ENSMUSG00000043311	2482.0	2142
ENSMUSG00000044149	15359.0	3268
ENSMUSG00000105204	19160.0	2635
ENSMUSG00000115483	30975.0	1466
ENSMUSG00000069303	3787.0	2197
ENSMUSG00000079658	15317.0	2014
ENSMUSG00000024387	5857.0	961
ENSMUSG00000038679	235711.0	9859
ENSMUSG00000090713	5520.0	1427
ENSMUSG00000041263	9330.0	3706
ENSMUSG00000055240	34134.0	6095
ENSMUSG00000039770	14742.0	3120
ENSMUSG00000089989	10309.0	1477
ENSMUSG00000031016	21240.0	3419
ENSMUSG00000027520	41311.0	12629
ENSMUSG00000110206	6644.0	1358
ENSMUSG00000059714	9561.0	1825
ENSMUSG00000063281	15744.0	3040
ENSMUSG00000042045	4396.0	1318
ENSMUSG00000038199	13377.0	3103
ENSMUSG00000024088	3548.0	630
ENSMUSG00000078577	3575.0	719
ENSMUSG00000026692	20784.0	2683
ENSMUSG00000028252	32221.0	3484
ENSMUSG00000038872	1018986.0	17152
ENSMUSG00000020467	73539.0	2037
ENSMUSG00000002043	7750.0	785
ENSMUSG00000066007	41931.0	4244
ENSMUSG00000026830	7751.0	3635
ENSMUSG00000024007	13383.0	1476
ENSMUSG00000051469	11108.0	5732
ENSMUSG00000091735	1976.0	1977
ENSMUSG00000022364	57868.0	3311
ENSMUSG00000069733	71298.0	1537
ENSMUSG00000031166	9591.0	4374
ENSMUSG00000052727	95094.0	11808
ENSMUSG00000058740	54539.0	5881
ENSMUSG00000026828	47976.0	4225
ENSMUSG00000032125	13218.0	4952
ENSMUSG00000001542	65607.0	4382
ENSMUSG00000023495	10721.0	2035
ENSMUSG00000100622	1203.0	1204
ENSMUSG00000021707	34327.0	5347
ENSMUSG00000015316	34057.0	2693
ENSMUSG00000039221	1988.0	552
ENSMUSG00000027102	3318.0	2634
ENSMUSG00000014850	143131.0	4254
ENSMUSG00000078675	3939.0	927
ENSMUSG00000061911	394829.0	7202
ENSMUSG00000073910	208410.0	6030
ENSMUSG00000016940	11146.0	2649
ENSMUSG00000002985	3079.0	1408
ENSMUSG00000033964	30717.0	8361
ENSMUSG00000034177	72817.0	4310
ENSMUSG00000031995	42451.0	3259
ENSMUSG00000101174	17194.0	1494
ENSMUSG00000024388	77727.0	6621
ENSMUSG00000042993	1949.0	805
ENSMUSG00000029503	3400.0	2096
ENSMUSG00000096674	3953.0	925
ENSMUSG00000018909	71305.0	7135
ENSMUSG00000079277	36515.0	2968
ENSMUSG00000095658	21198.0	7708
ENSMUSG00000013787	15583.0	4026
ENSMUSG00000006527	107872.0	7837
ENSMUSG00000009995	8239.0	1851
ENSMUSG00000096688	3942.0	927
ENSMUSG00000055373	190912.0	12134
ENSMUSG00000029177	8053.0	1466
ENSMUSG00000038845	13816.0	1799
ENSMUSG00000074129	3203.0	1047
ENSMUSG00000047535	7227.0	3851
ENSMUSG00000030851	16939.0	1370
ENSMUSG00000035158	214297.0	4881
ENSMUSG00000100642	21190.0	3527
ENSMUSG00000076747	447.0	341
ENSMUSG00000050379	80468.0	4673
ENSMUSG00000026976	55039.0	2560
ENSMUSG00000076744	468.0	368
ENSMUSG00000073830	3977.0	925
ENSMUSG00000076746	573.0	403
ENSMUSG00000073940	1472.0	703
ENSMUSG00000076745	532.0	426
ENSMUSG00000028910	24316.0	1337
ENSMUSG00000034006	39433.0	2356
ENSMUSG00000048240	66321.0	3433
ENSMUSG00000063929	20633.0	1530
ENSMUSG00000031936	60267.0	5261
ENSMUSG00000029777	41493.0	2380
ENSMUSG00000061458	81637.0	3021
ENSMUSG00000052305	1562.0	628
ENSMUSG00000027713	6362.0	911
ENSMUSG00000059743	8371.0	1382
ENSMUSG00000020476	12474.0	2295
ENSMUSG00000022388	63785.0	2968
ENSMUSG00000116079	3596.0	520
ENSMUSG00000019738	1442.0	819
ENSMUSG00000002240	20701.0	1337
ENSMUSG00000042595	32909.0	8299
ENSMUSG00000028999	32658.0	3298
ENSMUSG00000095384	5428.0	884
ENSMUSG00000019756	8249.0	1682
ENSMUSG00000092417	3359.0	1518
ENSMUSG00000020691	13969.0	1867
ENSMUSG00000050315	159630.0	9203
ENSMUSG00000006720	15685.0	3198
ENSMUSG00000004096	9960.0	1111
ENSMUSG00000035954	400922.0	8552
ENSMUSG00000009670	221019.0	3278
ENSMUSG00000041986	63844.0	2605
ENSMUSG00000029838	95291.0	2558
ENSMUSG00000029445	10920.0	1404
ENSMUSG00000040812	51710.0	4507
ENSMUSG00000010136	17689.0	956
ENSMUSG00000028189	16054.0	2892
ENSMUSG00000029098	32312.0	3976
ENSMUSG00000021347	8763.0	925
ENSMUSG00000024682	15893.0	1537
ENSMUSG00000006095	8141.0	1416
ENSMUSG00000062651	541.0	542
ENSMUSG00000028460	1653.0	1228
ENSMUSG00000031937	20371.0	1991
ENSMUSG00000050711	5451.0	2515
ENSMUSG00000028188	42557.0	2712
ENSMUSG00000029309	34622.0	2759
ENSMUSG00000000276	31671.0	8347
ENSMUSG00000040455	70716.0	6003
ENSMUSG00000021065	238213.0	3358
ENSMUSG00000072568	34784.0	5565
ENSMUSG00000020182	84043.0	2018
ENSMUSG00000057278	8024.0	1055
ENSMUSG00000030264	22048.0	2163
ENSMUSG00000043873	15895.0	1296
ENSMUSG00000060621	7218.0	2916
ENSMUSG00000021460	94562.0	3235
ENSMUSG00000043648	3748.0	948
ENSMUSG00000067430	16539.0	3407
ENSMUSG00000029440	80718.0	2597
ENSMUSG00000048332	220151.0	2108
ENSMUSG00000061451	14672.0	4006
ENSMUSG00000058486	30450.0	2682
ENSMUSG00000070332	7725.0	1934
ENSMUSG00000101146	26202.0	922
ENSMUSG00000022346	4983.0	2338
ENSMUSG00000004988	4133.0	1199
ENSMUSG00000104962	59.0	60
ENSMUSG00000032114	6116.0	2344
ENSMUSG00000000171	7455.0	1231
ENSMUSG00000089844	26784.0	1492
ENSMUSG00000018583	35153.0	6703
ENSMUSG00000078621	1396.0	558
ENSMUSG00000006488	9127.0	1283
ENSMUSG00000002617	19383.0	4103
ENSMUSG00000021244	74194.0	7003
ENSMUSG00000039539	1139210.0	3027
ENSMUSG00000026260	34850.0	2020
ENSMUSG00000056131	17465.0	2666
ENSMUSG00000020163	3833.0	445
ENSMUSG00000067702	7768.0	1509
ENSMUSG00000054057	12544.0	3217
ENSMUSG00000063063	1098062.0	4162
ENSMUSG00000050195	13651.0	3306
ENSMUSG00000092519	1372.0	1373
ENSMUSG00000029095	127093.0	3564
ENSMUSG00000041073	8230.0	4892
ENSMUSG00000091006	22094.0	15979
ENSMUSG00000031633	4487.0	1925
ENSMUSG00000062629	3510.0	1457
ENSMUSG00000028670	4402.0	1626
ENSMUSG00000023350	3915.0	3916
ENSMUSG00000026571	131777.0	4110
ENSMUSG00000061816	21109.0	1082
ENSMUSG00000022553	3086.0	1743
ENSMUSG00000069712	1772.0	1773
ENSMUSG00000053604	26512.0	1829
ENSMUSG00000061336	6622.0	4477
ENSMUSG00000096372	5523.0	1404
ENSMUSG00000092413	18169.0	2295
ENSMUSG00000005950	12264.0	2395
ENSMUSG00000052477	277876.0	1948
ENSMUSG00000028461	3021.0	865
ENSMUSG00000022518	32270.0	3824
ENSMUSG00000085007	6756.0	2829
ENSMUSG00000032252	65407.0	4850
ENSMUSG00000091477	7637.0	1314
ENSMUSG00000047989	17196.0	2498
ENSMUSG00000040181	37049.0	2388
ENSMUSG00000095743	5303.0	1403
ENSMUSG00000036241	57637.0	3600
ENSMUSG00000062300	33839.0	2735
ENSMUSG00000046240	19224.0	3347
ENSMUSG00000054702	65096.0	2876
ENSMUSG00000043670	6073.0	2953
ENSMUSG00000002052	39241.0	6488
ENSMUSG00000028251	9830.0	1588
ENSMUSG00000052595	79809.0	2989
ENSMUSG00000035258	212257.0	5196
ENSMUSG00000096606	3021.0	3022
ENSMUSG00000000167	7679.0	1256
ENSMUSG00000040797	100745.0	8067
ENSMUSG00000037306	142600.0	4715
ENSMUSG00000019088	9120.0	1625
ENSMUSG00000067367	13836.0	1563
ENSMUSG00000028953	12122.0	2569
ENSMUSG00000023443	6686.0	1692
ENSMUSG00000045835	1992.0	1993
ENSMUSG00000052217	1527.0	613
ENSMUSG00000033111	19058.0	2477
ENSMUSG00000034973	88769.0	9187
ENSMUSG00000020592	22392.0	3157
ENSMUSG00000002265	26539.0	8694
ENSMUSG00000048874	71582.0	7567
ENSMUSG00000020694	105152.0	5494
ENSMUSG00000051403	32276.0	3816
ENSMUSG00000059820	12224.0	3339
ENSMUSG00000045775	11924.0	2062
ENSMUSG00000042460	30845.0	6092
ENSMUSG00000054074	8375.0	4376
ENSMUSG00000041237	10642.0	2902
ENSMUSG00000022883	737789.0	7563
ENSMUSG00000019779	127879.0	4696
ENSMUSG00000006021	7621.0	1630
ENSMUSG00000030541	20546.0	1790
ENSMUSG00000002984	14125.0	1646
ENSMUSG00000025089	220305.0	4641
ENSMUSG00000060780	15102.0	2958
ENSMUSG00000052534	312906.0	6876
ENSMUSG00000051279	17973.0	3532
ENSMUSG00000020549	23031.0	2884
ENSMUSG00000020634	28673.0	2696
ENSMUSG00000002064	9750.0	1268
ENSMUSG00000078783	35751.0	618
ENSMUSG00000074345	44983.0	4403
ENSMUSG00000026005	18974.0	2724
ENSMUSG00000021342	7635.0	895
ENSMUSG00000072572	3856.0	2334
ENSMUSG00000022661	26918.0	2347
ENSMUSG00000058099	40333.0	7634
ENSMUSG00000095286	6182.0	3498
ENSMUSG00000039016	1410.0	518
ENSMUSG00000044768	55756.0	40378
ENSMUSG00000004561	8197.0	1623
ENSMUSG00000052187	1467.0	633
ENSMUSG00000080990	6488.0	1772
ENSMUSG00000076749	2921.0	924
ENSMUSG00000047728	6285.0	1498
ENSMUSG00000009580	9145.0	1370
ENSMUSG00000039452	4543.0	2543
ENSMUSG00000037295	26470.0	6549
ENSMUSG00000076750	456.0	353
ENSMUSG00000039130	24648.0	1865
ENSMUSG00000003135	11897.0	3482
ENSMUSG00000073208	4770.0	1159
ENSMUSG00000064267	35493.0	2805
ENSMUSG00000032383	6401.0	892
ENSMUSG00000095788	54867.0	1499
ENSMUSG00000020275	34123.0	7466
ENSMUSG00000104630	59.0	60
ENSMUSG00000073705	10508.0	1110
ENSMUSG00000055322	214218.0	9966
ENSMUSG00000024063	23642.0	3069
ENSMUSG00000015165	13725.0	2679
ENSMUSG00000028617	20018.0	1755
ENSMUSG00000091682	2644.0	648
ENSMUSG00000095528	5386.0	836
ENSMUSG00000016664	88999.0	3693
ENSMUSG00000028684	4448.0	1489
ENSMUSG00000068823	37760.0	4318
ENSMUSG00000025935	25212.0	2938
ENSMUSG00000031533	18304.0	1515
ENSMUSG00000051050	4339.0	566
ENSMUSG00000090553	6420.0	669
ENSMUSG00000028051	14122.0	4002
ENSMUSG00000011267	3369.0	1530
ENSMUSG00000093968	5237.0	1404
ENSMUSG00000026004	98314.0	4459
ENSMUSG00000061144	4136.0	1007
ENSMUSG00000001761	25862.0	3779
ENSMUSG00000044709	12649.0	1023
ENSMUSG00000049235	17550.0	1647
ENSMUSG00000031642	172199.0	5479
ENSMUSG00000020679	55756.0	2759
ENSMUSG00000049878	69711.0	6585
ENSMUSG00000031935	19580.0	3964
ENSMUSG00000046822	8888.0	3796
ENSMUSG00000091205	61593.0	2766
ENSMUSG00000053268	9415.0	4431
ENSMUSG00000090806	20785.0	12965
ENSMUSG00000061894	26559.0	5364
ENSMUSG00000006818	33217.0	5861
ENSMUSG00000114378	40478.0	3124
ENSMUSG00000039703	57338.0	4121
ENSMUSG00000013076	103090.0	8957
ENSMUSG00000073764	8601.0	1181
ENSMUSG00000039115	294313.0	7020
ENSMUSG00000036026	26734.0	3284
ENSMUSG00000022583	3814.0	877
ENSMUSG00000038593	26612.0	5717
ENSMUSG00000031760	1539.0	536
ENSMUSG00000029910	11830.0	7557
ENSMUSG00000031297	6810.0	2750
ENSMUSG00000057637	105604.0	7304
ENSMUSG00000059363	19152.0	1114
ENSMUSG00000008575	415577.0	9116
ENSMUSG00000091694	9340.0	2261
ENSMUSG00000051910	567924.0	8668
ENSMUSG00000068794	194809.0	4230
ENSMUSG00000006310	9228.0	1775
ENSMUSG00000037656	92824.0	3566
ENSMUSG00000097327	36220.0	2081
ENSMUSG00000031762	904.0	511
ENSMUSG00000100902	26227.0	924
ENSMUSG00000060377	448.0	449
ENSMUSG00000051984	28907.0	3939
ENSMUSG00000032352	114047.0	3121
ENSMUSG00000024170	16397.0	3530
ENSMUSG00000101471	32167.0	932
ENSMUSG00000020548	7981.0	1092
ENSMUSG00000076752	2902.0	914
ENSMUSG00000052496	7064.0	7065
ENSMUSG00000033186	11590.0	2240
ENSMUSG00000033389	160922.0	4074
ENSMUSG00000047260	1518.0	1332
ENSMUSG00000067424	21395.0	6440
ENSMUSG00000046846	11479.0	3042
ENSMUSG00000039270	107930.0	7924
ENSMUSG00000029848	19181.0	1803
ENSMUSG00000091945	27145.0	13307
ENSMUSG00000039568	5537.0	1851
ENSMUSG00000031534	14268.0	1435
ENSMUSG00000029307	11489.0	2764
ENSMUSG00000022070	28318.0	3834
ENSMUSG00000062905	7916.0	2833
ENSMUSG00000037936	64007.0	2521
ENSMUSG00000021647	2602.0	1238
ENSMUSG00000078576	8364.0	1149
ENSMUSG00000040842	26774.0	3244
ENSMUSG00000030339	7314.0	2107
ENSMUSG00000026740	197176.0	5497
ENSMUSG00000020929	42512.0	3339
ENSMUSG00000059375	7739.0	2414
ENSMUSG00000091718	5232.0	1405
ENSMUSG00000078575	7832.0	360
ENSMUSG00000042448	2162.0	1862
ENSMUSG00000039542	296789.0	6564
ENSMUSG00000037161	8326.0	1409
ENSMUSG00000032044	9866.0	1821
ENSMUSG00000022347	26153.0	1821
ENSMUSG00000041238	111945.0	5471
ENSMUSG00000079644	43544.0	1996
ENSMUSG00000039530	159269.0	1535
ENSMUSG00000011486	8881.0	1225
ENSMUSG00000006356	5270.0	1439
ENSMUSG00000038181	7815.0	5371
ENSMUSG00000023809	133200.0	5406
ENSMUSG00000091471	9109.0	225
ENSMUSG00000054469	135383.0	4467
ENSMUSG00000025204	6868.0	2142
ENSMUSG00000030739	65040.0	6499
ENSMUSG00000006313	9755.0	1421
ENSMUSG00000031351	44204.0	3557
ENSMUSG00000033952	39319.0	9867
ENSMUSG00000047409	117545.0	4589
ENSMUSG00000028949	33593.0	1735
ENSMUSG00000062991	1069478.0	5415
